produto_id,nome_produto
47612,BIMBOLLOS EXTRA FS 6P 480G BIM 47612
47625,TOSTADA ONDULADA TUBO 30P CU MR 47625
47661,TORTILLINAS 20P 550G VER PERF PROM TR 47661
47662,TORTILLINAS 20P 550G PROM MTA TR 47662
47676,PINGUINOS NAVIDENOS 12P 40G PROM MLA 47676
47683,PINGUINOS HALLOWEEN 12P 40G CJ MTA MLA 47683
47840,TORTILLA HNA RB 10P 260G DH 47840
47882,STAR GUM MENTA INTENSA 8G SKD 47882
47886,PINGUINOS 3P 120G PROM MTA MLA 47886
47887,PINGUINOS 3P 120G PROM MLA 47887
47910,BRANFRUT FRESA 18P BIM 47910
47940,LECHE NITO CHOCOLATE 27P 236ML BIM 47940
47942,BOLLOS CARLS JR SN AJONJ 12P 675G MTA SL 47942
47943,BOLLOS WENDYS 4IN REG 12P 626G MTA BIM 47943
47944,MEDIAS NOCHES 16P 1775G BK MTB SL 47944
47948,MEDIAS NOCHES 12P 510G MTA BIM 47948
47949,GANSITO CHOCOLATE 52G MLA 47949
47950,PINGUINOS 3P 120G PROM TAB MLA 47950
47955,APARAS PANETTONE 80G AM 47955
47957,TORTILLA HNA 750G 18P RW SONORA MTA DH 47957
47958,TORTILLA HNA 22P 840G RW MTA DH 47958
47980,BOLLOS SIN AJONJOLI 12P 425G MTA BIM 47980
48000,SURTIDO FINO 750G GBI 48000
48001,SURTIDO RICO 770G GBI 48001
48002,SURTIDO FINO 375G SP GBI 48002
48003,SURTIDO 200G GBI 48003
48019,OREJITAS PANERA 500G GBI 48019
48021,LATA BUTTER DANESAS 400G GBI 48021
48022,CLASSICAS 400G CU GBI 48022
48023,CLASSICAS CHOCOL 400G GBI 48023
48029,BESOS DE NUEZ 71G GBI 48029
48033,GALLETA GRANEL CLASSICS CHOCOLATE GBI 48033
48034,GRANEL CLASSICA CHOCO BICOLOR 1500G GBI 48034
48039,LATA OLA 1 HELLO KITTY 6P 400G GBI 48039
48040,SURTIDO 4P 375G GBI 48040
48042,MULTIPACK 12P 71G GBI 48042
48043,COSTALITO 1200G GBI 48043
48044,LATA BUTTER 12P 150G GBI 48044
48059,PALETINA NEC 48059
48076,TOTOPO CHILAQUILES 180G MR 48076
48077,TOTOPO CHILAQUILES 280G MR 48077
48078,TOTOPO CHILAQUILES 500G TN MR 48078
48091,TORTILLA CONSUMOS 550G MTA TR 48091
48106,MINIBIGOTES 65G PROM TR 48106
48117,TUINKY CHOCOLATE 3P 114G MTB WON 48117
48118,TUINKY VAINILLA 3P 114G MTB WON 48118
48119,TUINKY FRESAS CREMA 3P 114G MTB WON 48119
48120,PAN MULTICEREAL 475G MTA WON 48120
48121,TORTILLAS HARINA 260G 10P MTA WON 48121
48125,MEDIAS NOCHES 32P 1160G MTA BIM 48125
48126,BIMBOLLOS 24P 1350G MTA BIM 48126
48127,BISCOTEL RECETA ORIGINAL 410G MTA SUA 48127
48132,MINI BIGOTES CHOCOLATE 5P 65G SP MTA TR 48132
48134,MEDIAS NOCHES FS 8P 340G MTA BIM 48134
48135,BIMBOLLOS FS 8P 450G MTA BIM 48135
48136,BIMBOLLOS EXTRA FS 6P 480G MTA BIM 48136
48137,MEDIAS NOCHES FS 16P 680G MTA BIM 48137
48138,BIMBOLLOS FS 12P 675G MTA BIM 48138
48216,TOSTADA ONDULADA REG 30P 360G CU MR 48216
48217,TOTOPOS 200G MTA MR 48217
48218,MEDIAS NOCHES JUMBO 500G MTA BIM 48218
48227,12GRANOS MULTIGRA TWINPACK 1360G TAB ORO 48227
48228,7 GRANOS 680G TAB ORO 48228
48232,BRAN FRUT FSA 0PCT 6P 198G TAB BIM 48232
48246,PAN 12 GRANOS 680G TAB ORO 48246
48248,PAN MULTIGRANO 680G TAB ORO 48248
48250,PAN WHOLE GRAIN AND FLAX 680G TAB ORO 48250
48266,SUPERBOLLOS 8P 615G WON 48266
48274,TOTOPO 1KG MTB DH 48274
48288,CLASSICAS 2P 800G CU GBI 48288
48297,TARTALETAS PINA GRANEL CONS 2280G GBI 48297
48298,GRANEL OREJA 2000G GBI 48298
48301,GRANEL BESO DE NUEZ 3000G GBI 48301
48303,CHOCOCHIPS 100 CAL 8P 22G GBI 48303
48311,LATA GV 454G MP 48311
48312,SURTIDO GV 375G MP 48312
48314,TARTALETAS GV 375G MP 48314
48345,PAN MANTEQUILLA BUTTERMILK 680G MTA ORO 48345
48346,HEALTHY MULTI GRAIN 680G MTA ORO 48346
48373,TOTOPO CHILAQUILES 280G MTA MR 48373
48374,TOTOPO CHILAQUILES 500G MTA MR 48374
48417,BRAN FRUT FRESA 48G BIM 48417
48419,BRAN FRUT MANZANA CANELA 48G BIM 48419
48421,BRAN FRUT PINA 48G BIM 48421
48440,PRINCIPE CHOCOLATE 9P 42 5G MLA 48440
48551,TORTILLA 558G 20P MTB DH 48551
48557,BIMBOLLOS PARRILLEROS 12P 1170G MTA BIM 48557
48567,TORTILLINA LIGHT 12P 294G MTB TR 48567
48577,BRAN FRUT PINA 48G MTB BIM 48577
48578,BRAN FRUT FRESA 48G MTB BIM 48578
48579,BRAN FRUT MANZANA CANELA 48G MTB BIM 48579
48582,TOSTADA PLANA 15P 175G PROM MTB MR 48582
48597,MANTECADAS NUEZ 6P 184G DET PROM BIM 48597
48598,MANTECADAS NUEZ 6P 184G DET PROM MTA BIM 48598
48667,BOMBONETE TEMPORALIDAD 55G MTB MLA 48667
48689,TORTILLINA TAQUERA DE 30P 390G MTA TR 48689
48694,EMPANIZADOR HOJUELA 185G BIM 48694
48695,EMPANIZADOR HOJUELA 185G MTA BIM 48695
48709,PAN INTEGRAL 560G MTA SUN 48709
48742,TOTOPOS FIESTA 280G DH 48742
48763,CHOCOCHIPS 100 CAL 8P 22G GBI 48763
48804,BRAN FRUT PINA 48G TAB BIM 48804
48805,BRAN FRUT FRESA 48G TAB BIM 48805
48806,BRAN FRUT MANZANA CANELA 48G TAB BIM 48806
48861,SUPERBOLLOS 8P 615G MTA WON 48861
48874,TOTOPOS 280G PROM DH 48874
48876,TOTOPO CHILAQUILES 280G PROM MTA MR 48876
48891,DUO GANSITO MAS GANSITO SP 100G MLA 48891
48893,DUO GANSITO MAS GANSITO SP 100G MTA MLA 48893
48912,TORTILLAS HARINA 520G 20P MTA WON 48912
48925,MULTIEMPAQUE MINIDORADITAS 270G MTB TR 48925
48927,DUO GANSITO MAS GANSITO SP 100G TAB MLA 48927
48934,EMPANIZADOR HOJUELAS 350G MTA BIM 48934
48949,OATNUT 680G MTA ORO 48949
48955,SURTIDO RICO 227G CU LAR 48955
48960,TOSTADA ONDULADA TUBO 20P 240G CU MR 48960
48961,TOSTADA ONDULADA TUBO 30P CU MR 48961
48965,BARRA MULTIGRANO LINAZA 6P 192G CU BIM 48965
48967,GANSITO CHOCOLATE 52G MTB MLA 48967
48985,CHOCOCHIPS 100 CAL 22G GBI 48985
48996,TORTILLINAS 22P 570G MTA TR 48996
49027,TORTILLINAS 12P 310G CU TR 49027
49028,TORTILLINAS 12P 310G MTA TR 49028
49183,SANDWICH CLASICO JAMON QUESO 87G MTA LON 49183
49185,TOTOPO CHILAQUILES 500G MR 49185
49255,QUBO 40G MTB 49255
49442,PAN BLANCO 454G SUN 49442
49443,PAN BLANCO 454G MTA SUN 49443
49480,BRAN FRUT MIX 8P MTB BIM 49480
49489,TORTILLINAS 10P 275G SZIPLOC TR 49489
49492,TORTILLINAS 20P 550G PROM TR 49492
49495,TORTILLINAS 22P 570G NTE MTA TR 49495
49497,GANSITO CHOCOLATE 52G CC MLA 49497
49498,GANSITO CHOCOLATE 52G CC MTA MLA 49498
49519,TORTILLINA HNA RW HERMSP 20P 610G DH 49519
49552,OREJITAS 5G GBI 49552
49614,RAZTACHOC VAINILLA 6P 40G TIRA BIM 49614
49620,GANSITO CHOCOLATE ME 5P 260G MTA MLA 49620
49643,ROCKO 44G MLA 49643
49653,ROCKO 44G MTA MLA 49653
49724,STAR GUM FRESA 8G SKD 49724
49734,AGUA CIEL NATURAL 355ML CC 49734
49735,AGUA CIEL JAMAICA 600ML CC 49735
49736,AGUA CIEL LIMON 600ML CC 49736
49737,POWERADE LIMON 600ML CC 49737
49738,POWERADE MORA 600ML CC 49738
49739,POWERADE NARANJA 600ML CC 49739
49740,POWERADE UVA 600ML CC 49740
49754,TOTOPOS REDONDOS 250G DH 49754
49765,FANTA LATA 355ML CC 49765
49766,SPRITE ZERO LATA 355ML CC 49766
49769,SIDRAL MUNDET LATA 355ML CC 49769
49773,BOMBONETE SAN VALENTIN 3P 55G MLA 49773
49779,TORTILLINAS 22P 570G NW MTA TR 49779
49781,TORTILLINAS 12P 310G PROM MTA TR 49781
49782,TORTILLINAS 12P 310G NW MTA TR 49782
49810,TOTOPO CHILAQUILES 500G TAB MR 49810
49835,BIMKINGO CLASICO PROM 135G LON 49835
49860,GANSITO ME 5P 250G MTA MLA 49860
49892,WONDER 100PCT MEDIANO 475G NM MTA WON 49892
49920,CONCHAS 3P 180G PROM TAB TR 49920
49928,DONA 1P 26G TIRA BIM 49928
49944,PAN BLANCO BIMBO RENDIDOR 567G TNB BIM 49944
49972,PAN BLANCO BIMBO RENDIDOR 567G MTA BIM 49972
49973,PAN BLANCO BIMBO RENDIDOR 567G BIM 49973
49986,TOSTADO BLANCO 180G WON 49986
49988,TOSTADO BLANCO 180G MTA WON 49988
49989,TOSTADO BLANCO 180G TAB WON 49989
49990,TOSTADO INTEGRAL 180G WON 49990
49992,TOSTADO INTEGRAL 180G MTA WON 49992
49993,TOSTADO INTEGRAL 180G TAB WON 49993
49994,TOSTADO INT 0PCT GRASA AZUC 200G WON 49994
49996,TOSTADO INT 0PCT GRASA AZUC 200G MTA WON 49996
49997,TOSTADO INT 0PCT GRASA AZUC 200G TAB WON 49997
